ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,PRODUCTCODE,COUNTRY,DEALSIZE
10197,23,64.67,9,1487.41,26-11-2018,Ships,66,S700_1138,Spain,Small
10208,38,74.67,3,2837.46,02-01-2019,Ships,66,S700_1138,France,Small
10222,31,62.67,15,1942.77,19-02-2019,Ships,66,S700_1138,USA,Small
10233,36,70.67,3,2544.12,29-03-2019,Ships,66,S700_1138,USA,Small
10248,36,71.34,6,2568.24,07-05-2019,Ships,66,S700_1138,USA,Small
10261,34,62,4,2108,17-06-2019,Ships,66,S700_1138,Canada,Small
10273,21,65.34,7,1372.14,21-07-2019,Ships,66,S700_1138,Belgium,Small
10283,45,78.67,9,3540.15,20-08-2019,Ships,66,S700_1138,Canada,Medium
10295,26,75.34,4,1958.84,10-09-2019,Ships,66,S700_1138,USA,Small
10306,50,54,3,2700,14-10-2019,Ships,66,S700_1138,UK,Small
10315,41,62,2,2542,29-10-2019,Ships,66,S700_1138,France,Small
10326,39,60,1,2340,09-11-2019,Ships,66,S700_1138,Sweden,Small
10339,22,128.02,5,2816.44,23-11-2019,Ships,66,S700_1138,Japan,Small
10350,46,76.67,11,3526.82,02-12-2019,Ships,66,S700_1138,Spain,Medium
10373,44,105.18,14,4627.92,31-01-2020,Ships,66,S700_1138,Finland,Medium
10385,25,77.34,1,1933.5,28-02-2020,Ships,66,S700_1138,USA,Small
10396,39,66.67,1,2600.13,23-03-2020,Ships,66,S700_1138,USA,Small
10414,37,71.34,6,2639.58,06-05-2020,Ships,66,S700_1138,USA,Small
10106,31,106.87,7,3312.97,17-02-2018,Planes,91,S700_1691,Italy,Medium
10120,47,82.21,13,3863.87,29-04-2018,Planes,91,S700_1691,Australia,Medium
10133,24,77.64,8,1863.36,27-06-2018,Planes,91,S700_1691,Spain,Small
10143,36,109.61,2,3945.96,10-08-2018,Planes,91,S700_1691,USA,Medium
10156,48,103.21,2,4954.08,08-10-2018,Planes,91,S700_1691,Spain,Medium
10168,28,98.65,14,2762.2,28-10-2018,Planes,91,S700_1691,USA,Small
10199,48,83.12,2,3989.76,01-12-2018,Planes,91,S700_1691,USA,Medium
10210,21,78.55,12,1649.55,12-01-2019,Planes,91,S700_1691,Japan,Small
10223,25,101.39,14,2534.75,20-02-2019,Planes,91,S700_1691,Australia,Small
10235,25,103.21,8,2580.25,02-04-2019,Planes,91,S700_1691,Canada,Small
10250,31,91.34,9,2831.54,11-05-2019,Planes,91,S700_1691,USA,Small
10262,40,84.03,4,3361.2,24-06-2019,Planes,91,S700_1691,Spain,Medium
10275,32,89.51,14,2864.32,23-07-2019,Planes,91,S700_1691,France,Small
10284,24,83.12,6,1994.88,21-08-2019,Planes,91,S700_1691,Norway,Small
10296,42,102.3,2,4296.6,15-09-2019,Planes,91,S700_1691,Germany,Medium
10308,21,105.95,12,2224.95,15-10-2019,Planes,91,S700_1691,USA,Small
10316,34,82.21,4,2795.14,01-11-2019,Planes,91,S700_1691,UK,Small
10328,27,102.3,8,2762.1,12-11-2019,Planes,91,S700_1691,Italy,Small
10340,30,88.6,5,2658,24-11-2019,Planes,91,S700_1691,Spain,Small
10353,39,129.33,9,5043.87,04-12-2019,Planes,91,S700_1691,USA,Medium
10361,20,60.54,4,1210.8,17-12-2019,Planes,91,S700_1691,Australia,Small
10375,37,81.87,6,3029.19,03-02-2020,Planes,91,S700_1691,France,Medium
10388,46,218.84,2,10066.6,03-03-2020,Planes,91,S700_1691,USA,Large
10398,47,87.69,6,4121.43,30-03-2020,Planes,91,S700_1691,France,Medium
10401,11,103.21,8,1135.31,03-04-2020,Planes,91,S700_1691,USA,Small
10416,23,91.34,9,2100.82,10-05-2020,Planes,91,S700_1691,Italy,Small
10105,29,70.15,12,2034.35,11-02-2018,Ships,86,S700_1938,Denmark,Small
10117,38,79.68,6,3027.84,16-04-2018,Ships,86,S700_1938,Singapore,Medium
10128,32,97,3,3104,06-06-2018,Ships,86,S700_1938,Spain,Medium
10142,43,84.01,9,3612.43,08-08-2018,Ships,86,S700_1938,USA,Medium
10153,31,87.48,8,2711.88,28-09-2018,Ships,86,S700_1938,Spain,Small
10166,29,103.93,3,3013.97,21-10-2018,Ships,86,S700_1938,USA,Medium
10177,31,88.34,10,2738.54,07-11-2018,Ships,86,S700_1938,Spain,Small
10185,30,94.4,10,2832,14-11-2018,Ships,86,S700_1938,USA,Small
10196,50,94.4,2,4720,26-11-2018,Ships,86,S700_1938,USA,Medium
10208,40,80.55,10,3222,02-01-2019,Ships,86,S700_1938,France,Medium
10221,23,97,4,2231,18-02-2019,Ships,86,S700_1938,Belgium,Small
10232,26,88.34,7,2296.84,20-03-2019,Ships,86,S700_1938,UK,Small
10248,40,103.93,13,4157.2,07-05-2019,Ships,86,S700_1938,USA,Medium
10273,21,102.2,14,2146.2,21-07-2019,Ships,86,S700_1938,Belgium,Small
10282,43,86.61,2,3724.23,20-08-2019,Ships,86,S700_1938,USA,Medium
10293,29,71.89,5,2084.81,09-09-2019,Ships,86,S700_1938,Italy,Small
10306,38,91.81,10,3488.78,14-10-2019,Ships,86,S700_1938,UK,Medium
10314,23,76.22,2,1753.06,22-10-2019,Ships,86,S700_1938,Denmark,Small
10327,20,173.46,7,3469.2,10-11-2019,Ships,86,S700_1938,Denmark,Medium
10337,36,70.3,9,2530.8,21-11-2019,Ships,86,S700_1938,USA,Small
10350,28,104.44,4,2924.32,02-12-2019,Ships,86,S700_1938,Spain,Small
10372,44,102.2,2,4496.8,26-01-2020,Ships,86,S700_1938,Japan,Medium
10397,32,80.55,5,2577.6,28-03-2020,Ships,86,S700_1938,France,Small
10414,34,103.93,13,3533.62,06-05-2020,Ships,86,S700_1938,USA,Medium
10106,30,105.91,16,3177.3,17-02-2018,Ships,90,S700_2047,Italy,Medium
10119,29,94.14,7,2730.06,28-04-2018,Ships,90,S700_2047,Austria,Small
10131,22,85.99,8,1891.78,16-06-2018,Ships,90,S700_2047,USA,Small
10143,26,100.48,11,2612.48,10-08-2018,Ships,90,S700_2047,USA,Small
10155,32,91.43,9,2925.76,06-10-2018,Ships,90,S700_2047,Finland,Small
10167,29,101.38,5,2940.02,23-10-2018,Ships,90,S700_2047,Sweden,Small
10178,34,96.86,8,3293.24,08-11-2018,Ships,90,S700_2047,France,Medium
10186,24,99.57,5,2389.68,14-11-2018,Ships,90,S700_2047,UK,Small
10197,24,90.52,2,2172.48,26-11-2018,Ships,90,S700_2047,Spain,Small
10222,26,102.29,8,2659.54,19-02-2019,Ships,90,S700_2047,USA,Small
10249,40,95.95,4,3838,08-05-2019,Ships,90,S700_2047,USA,Medium
10262,44,94.14,13,4142.16,24-06-2019,Ships,90,S700_2047,Spain,Medium
10274,24,90.52,5,2172.48,21-07-2019,Ships,90,S700_2047,USA,Small
10283,20,94.14,2,1882.8,20-08-2019,Ships,90,S700_2047,Canada,Small
10296,34,102.29,11,3477.86,15-09-2019,Ships,90,S700_2047,Germany,Medium
10307,34,97.76,5,3323.84,14-10-2019,Ships,90,S700_2047,USA,Medium
10316,45,93.24,13,4195.8,01-11-2019,Ships,90,S700_2047,UK,Medium
10328,41,101.38,9,4156.58,12-11-2019,Ships,90,S700_2047,Italy,Medium
10339,55,71.25,15,3918.75,23-11-2019,Ships,90,S700_2047,Japan,Medium
10352,23,102.29,3,2352.67,03-12-2019,Ships,90,S700_2047,USA,Small
10361,24,45.39,14,1089.36,17-12-2019,Ships,90,S700_2047,Australia,Small
10373,32,84.41,15,2701.12,31-01-2020,Ships,90,S700_2047,Finland,Small
10386,29,85.76,13,2487.04,01-03-2020,Ships,90,S700_2047,Spain,Small
10398,36,108.62,7,3910.32,30-03-2020,Ships,90,S700_2047,France,Medium
10400,46,87.8,5,4038.8,01-04-2020,Ships,90,S700_2047,USA,Medium
10415,32,95.95,4,3070.4,09-05-2020,Ships,90,S700_2047,Australia,Medium
10106,34,110.69,9,3763.46,17-02-2018,Planes,99,S700_2466,Italy,Medium
10120,24,107.7,15,2584.8,29-04-2018,Planes,99,S700_2466,Australia,Small
10131,40,110.69,1,4427.6,16-06-2018,Planes,99,S700_2466,USA,Medium
10143,26,82.77,4,2152.02,10-08-2018,Planes,99,S700_2466,USA,Small
10155,20,117.67,2,2353.4,06-10-2018,Planes,99,S700_2466,Finland,Small
10168,31,110.69,16,3431.39,28-10-2018,Planes,99,S700_2466,USA,Medium
10178,22,87.75,1,1930.5,08-11-2018,Planes,99,S700_2466,France,Small
10198,42,113.68,1,4774.56,27-11-2018,Planes,99,S700_2466,Philippines,Medium
10210,26,99.72,14,2592.72,12-01-2019,Planes,99,S700_2466,Japan,Small
10222,37,87.75,1,3246.75,19-02-2019,Planes,99,S700_2466,USA,Medium
10235,38,88.75,10,3372.5,02-04-2019,Planes,99,S700_2466,Canada,Medium
10250,35,111.69,11,3909.15,11-05-2019,Planes,99,S700_2466,USA,Medium
10262,33,90.75,6,2994.75,24-06-2019,Planes,99,S700_2466,Spain,Small
10275,39,114.68,16,4472.52,23-07-2019,Planes,99,S700_2466,France,Medium
10284,45,101.71,8,4576.95,21-08-2019,Planes,99,S700_2466,Norway,Medium
10296,24,101.71,4,2441.04,15-09-2019,Planes,99,S700_2466,Germany,Small
10308,35,88.75,14,3106.25,15-10-2019,Planes,99,S700_2466,USA,Medium
10316,23,117.67,6,2706.41,01-11-2019,Planes,99,S700_2466,UK,Small
10328,37,108.69,10,4021.53,12-11-2019,Planes,99,S700_2466,Italy,Medium
10340,55,87.75,7,4826.25,24-11-2019,Planes,99,S700_2466,Spain,Medium
10352,49,100.72,2,4935.28,03-12-2019,Planes,99,S700_2466,USA,Medium
10361,26,105.95,9,2754.7,17-12-2019,Planes,99,S700_2466,Australia,Small
10375,33,116.87,1,3856.71,03-02-2020,Planes,99,S700_2466,France,Medium
10386,37,83.84,14,3102.08,01-03-2020,Planes,99,S700_2466,Spain,Medium
10398,22,86.76,8,1908.72,30-03-2020,Planes,99,S700_2466,France,Small
10401,85,88.75,10,7543.75,03-04-2020,Planes,99,S700_2466,USA,Large
10416,22,111.69,11,2457.18,10-05-2020,Planes,99,S700_2466,Italy,Small
10105,31,65.77,3,2038.87,11-02-2018,Ships,72,S700_2610,Denmark,Small
10119,38,65.77,12,2499.26,28-04-2018,Ships,72,S700_2610,Austria,Small
10129,45,85.29,3,3838.05,12-06-2018,Ships,72,S700_2610,UK,Medium
10143,31,85.29,16,2643.99,10-08-2018,Ships,72,S700_2610,USA,Small
10154,36,64.33,1,2315.88,02-10-2018,Ships,72,S700_2610,USA,Small
10167,46,70.11,10,3225.06,23-10-2018,Ships,72,S700_2610,Sweden,Medium
10177,32,76.62,1,2451.84,07-11-2018,Ships,72,S700_2610,Spain,Small
10185,39,57.82,1,2254.98,14-11-2018,Ships,72,S700_2610,USA,Small
10197,50,78.79,7,3939.5,26-11-2018,Ships,72,S700_2610,Spain,Medium
10208,46,74.45,1,3424.7,02-01-2019,Ships,72,S700_2610,France,Medium
10222,36,80.95,13,2914.2,19-02-2019,Ships,72,S700_2610,USA,Small
10233,29,82.4,1,2389.6,29-03-2019,Ships,72,S700_2610,USA,Small
10248,32,75.89,4,2428.48,07-05-2019,Ships,72,S700_2610,USA,Small
10261,44,68.67,2,3021.48,17-06-2019,Ships,72,S700_2610,Canada,Medium
10273,42,62.16,5,2610.72,21-07-2019,Ships,72,S700_2610,Belgium,Small
10283,47,65.77,7,3091.19,20-08-2019,Ships,72,S700_2610,Canada,Medium
10295,44,58.55,2,2576.2,10-09-2019,Ships,72,S700_2610,USA,Small
10306,43,75.17,1,3232.31,14-10-2019,Ships,72,S700_2610,UK,Medium
10316,48,74.45,18,3573.6,01-11-2019,Ships,72,S700_2610,UK,Medium
10327,21,96.31,1,2022.51,10-11-2019,Ships,72,S700_2610,Denmark,Small
10339,50,74.35,9,3717.5,23-11-2019,Ships,72,S700_2610,Japan,Medium
10350,29,75.35,12,2185.15,02-12-2019,Ships,72,S700_2610,Spain,Small
10373,41,70.33,16,2883.53,31-01-2020,Ships,72,S700_2610,Finland,Small
10386,37,135.61,10,5017.57,01-03-2020,Ships,72,S700_2610,Spain,Medium
10397,22,66.5,4,1463,28-03-2020,Ships,72,S700_2610,France,Small
10414,31,75.89,4,2352.59,06-05-2020,Ships,72,S700_2610,USA,Small
10103,42,106.21,6,4460.82,29-01-2018,Classic Cars,101,S700_2824,Norway,Medium
10114,42,113.29,10,4758.18,01-04-2018,Classic Cars,101,S700_2824,France,Medium
10126,45,102.16,6,4597.2,28-05-2018,Classic Cars,101,S700_2824,Spain,Medium
10140,36,114.3,6,4114.8,24-07-2018,Classic Cars,101,S700_2824,USA,Medium
10150,20,105.2,3,2104,19-09-2018,Classic Cars,101,S700_2824,Singapore,Small
10164,39,81.93,4,3195.27,21-10-2018,Classic Cars,101,S700_2824,Austria,Medium
10175,42,85.98,11,3611.16,06-11-2018,Classic Cars,101,S700_2824,UK,Medium
10183,23,86.99,3,2000.77,13-11-2018,Classic Cars,101,S700_2824,USA,Small
10194,26,89.01,6,2314.26,25-11-2018,Classic Cars,101,S700_2824,France,Small
10206,33,117.33,1,3871.89,05-12-2018,Classic Cars,101,S700_2824,Canada,Medium
10217,31,88,6,2728,04-02-2019,Classic Cars,101,S700_2824,Singapore,Small
10229,50,112.28,11,5614,11-03-2019,Classic Cars,101,S700_2824,USA,Medium
10245,44,105.2,4,4628.8,04-05-2019,Classic Cars,101,S700_2824,USA,Medium
10258,45,80.92,1,3641.4,15-06-2019,Classic Cars,101,S700_2824,Japan,Medium
10270,46,88,4,4048,19-07-2019,Classic Cars,101,S700_2824,Australia,Medium
10281,27,85.98,11,2321.46,19-08-2019,Classic Cars,101,S700_2824,USA,Small
10291,28,116.32,6,3256.96,08-09-2019,Classic Cars,101,S700_2824,Sweden,Medium
10304,40,105.2,1,4208,11-10-2019,Classic Cars,101,S700_2824,France,Medium
10313,30,99.13,9,2973.9,22-10-2019,Classic Cars,101,S700_2824,Canada,Small
10324,34,124.95,5,4248.3,05-11-2019,Classic Cars,101,S700_2824,USA,Medium
10336,46,207.8,2,9558.8,20-11-2019,Classic Cars,101,S700_2824,France,Large
10348,32,82.83,7,2650.56,01-11-2019,Classic Cars,101,S700_2824,Spain,Small
10358,27,139.31,3,3761.37,10-12-2019,Classic Cars,101,S700_2824,Spain,Medium
10371,34,126.51,3,4301.34,23-01-2020,Classic Cars,101,S700_2824,USA,Medium
10382,34,54.84,9,1864.56,17-02-2020,Classic Cars,101,S700_2824,USA,Small
10411,34,105.2,4,3576.8,01-05-2020,Classic Cars,101,S700_2824,Canada,Medium
10424,46,80.92,1,3722.32,31-05-2020,Classic Cars,101,S700_2824,Spain,Medium
10106,32,124.58,1,3986.56,17-02-2018,Planes,118,S700_2834,Italy,Medium
10120,24,142.38,7,3417.12,29-04-2018,Planes,118,S700_2834,Australia,Medium
10133,27,99.67,2,2691.09,27-06-2018,Planes,118,S700_2834,Spain,Small
10145,20,137.63,13,2752.6,25-08-2018,Planes,118,S700_2834,USA,Small
10168,36,125.77,8,4527.72,28-10-2018,Planes,118,S700_2834,USA,Medium
10188,29,136.45,8,3957.05,18-11-2018,Planes,118,S700_2834,Norway,Medium
10210,25,112.72,6,2818,12-01-2019,Planes,118,S700_2834,Japan,Small
10223,29,110.34,8,3199.86,20-02-2019,Planes,118,S700_2834,Australia,Medium
10235,25,96.11,2,2402.75,02-04-2019,Planes,118,S700_2834,Canada,Small
10250,44,137.63,3,6055.72,11-05-2019,Planes,118,S700_2834,USA,Medium
10263,47,116.28,9,5465.16,28-06-2019,Planes,118,S700_2834,USA,Medium
10275,48,132.89,8,6378.72,23-07-2019,Planes,118,S700_2834,France,Medium
10285,45,119.84,13,5392.8,27-08-2019,Planes,118,S700_2834,USA,Medium
10297,35,113.9,3,3986.5,16-09-2019,Planes,118,S700_2834,Ireland,Medium
10308,31,129.33,6,4009.23,15-10-2019,Planes,118,S700_2834,USA,Medium
10318,50,142.38,8,7119,02-11-2019,Planes,118,S700_2834,USA,Large
10328,33,123.4,11,4072.2,12-11-2019,Planes,118,S700_2834,Italy,Medium
10340,29,141.19,6,4094.51,24-11-2019,Planes,118,S700_2834,Spain,Medium
10353,48,68.8,4,3302.4,04-12-2019,Planes,118,S700_2834,USA,Medium
10361,44,72.42,5,3186.48,17-12-2019,Planes,118,S700_2834,Australia,Medium
10375,25,66.73,10,1668.25,03-02-2020,Planes,118,S700_2834,France,Small
10388,50,143.09,3,7154.5,03-03-2020,Planes,118,S700_2834,USA,Large
10398,23,122.21,9,2810.83,30-03-2020,Planes,118,S700_2834,France,Small
10401,21,96.11,2,2018.31,03-04-2020,Planes,118,S700_2834,USA,Small
10416,41,137.63,3,5642.83,10-05-2020,Planes,118,S700_2834,Italy,Medium
10106,44,74.4,8,3273.6,17-02-2018,Planes,80,S700_3167,Italy,Medium
10120,43,76,14,3268,29-04-2018,Planes,80,S700_3167,Australia,Medium
10143,28,96,3,2688,10-08-2018,Planes,80,S700_3167,USA,Small
10155,43,86.4,1,3715.2,06-10-2018,Planes,80,S700_3167,Finland,Medium
10168,48,96,15,4608,28-10-2018,Planes,80,S700_3167,USA,Medium
10199,38,82.4,3,3131.2,01-12-2018,Planes,80,S700_3167,USA,Medium
10210,31,86.4,13,2678.4,12-01-2019,Planes,80,S700_3167,Japan,Small
10223,26,67.2,15,1747.2,20-02-2019,Planes,80,S700_3167,Australia,Small
10235,32,92,9,2944,02-04-2019,Planes,80,S700_3167,Canada,Small
10250,44,67.2,10,2956.8,11-05-2019,Planes,80,S700_3167,USA,Small
10262,27,76,5,2052,24-06-2019,Planes,80,S700_3167,Spain,Small
10275,43,73.6,15,3164.8,23-07-2019,Planes,80,S700_3167,France,Medium
10284,25,69.6,7,1740,21-08-2019,Planes,80,S700_3167,Norway,Small
10296,22,80.8,3,1777.6,15-09-2019,Planes,80,S700_3167,Germany,Small
10308,21,87.2,13,1831.2,15-10-2019,Planes,80,S700_3167,USA,Small
10316,48,75.2,5,3609.6,01-11-2019,Planes,80,S700_3167,UK,Medium
10328,33,64,13,2112,12-11-2019,Planes,80,S700_3167,Italy,Small
10341,34,107.18,5,3644.12,24-11-2019,Planes,80,S700_3167,Austria,Medium
10353,43,81.95,6,3523.85,04-12-2019,Planes,80,S700_3167,USA,Medium
10361,44,113.68,10,5001.92,17-12-2019,Planes,80,S700_3167,Australia,Medium
10375,44,118.38,11,5208.72,03-02-2020,Planes,80,S700_3167,France,Medium
10386,32,94.34,17,3018.88,01-03-2020,Planes,80,S700_3167,Spain,Medium
10398,29,65.6,10,1902.4,30-03-2020,Planes,80,S700_3167,France,Small
10401,77,92,9,7084,03-04-2020,Planes,80,S700_3167,USA,Large
10416,39,67.2,10,2620.8,10-05-2020,Planes,80,S700_3167,Italy,Small
10105,39,81.14,6,3164.46,11-02-2018,Ships,100,S700_3505,Denmark,Medium
10118,36,117.2,1,4219.2,21-04-2018,Ships,100,S700_3505,Spain,Medium
10129,42,91.15,6,3828.3,12-06-2018,Ships,100,S700_3505,UK,Medium
10142,21,111.19,3,2334.99,08-08-2018,Ships,100,S700_3505,USA,Small
10153,50,88.15,2,4407.5,28-09-2018,Ships,100,S700_3505,Spain,Medium
10167,24,117.2,13,2812.8,23-10-2018,Ships,100,S700_3505,Sweden,Small
10177,44,92.16,4,4055.04,07-11-2018,Ships,100,S700_3505,Spain,Medium
10185,37,105.18,4,3891.66,14-11-2018,Ships,100,S700_3505,USA,Medium
10197,27,92.16,10,2488.32,26-11-2018,Ships,100,S700_3505,Spain,Small
10208,37,120.2,4,4447.4,02-01-2019,Ships,100,S700_3505,France,Medium
10222,38,110.19,16,4187.22,19-02-2019,Ships,100,S700_3505,USA,Medium
10232,48,96.16,1,4615.68,20-03-2019,Ships,100,S700_3505,UK,Medium
10248,30,108.18,7,3245.4,07-05-2019,Ships,100,S700_3505,USA,Medium
10261,25,88.15,5,2203.75,17-06-2019,Ships,100,S700_3505,Canada,Small
10273,40,86.15,8,3446,21-07-2019,Ships,100,S700_3505,Belgium,Medium
10283,22,88.15,10,1939.3,20-08-2019,Ships,100,S700_3505,Canada,Small
10295,34,102.17,5,3473.78,10-09-2019,Ships,100,S700_3505,USA,Medium
10306,32,90.15,4,2884.8,14-10-2019,Ships,100,S700_3505,UK,Small
10315,31,86.15,3,2670.65,29-10-2019,Ships,100,S700_3505,France,Small
10327,43,80,2,3440,10-11-2019,Ships,100,S700_3505,Denmark,Medium
10337,31,89.38,1,2770.78,21-11-2019,Ships,100,S700_3505,USA,Small
10350,31,77.34,13,2397.54,02-12-2019,Ships,100,S700_3505,Spain,Small
10373,34,96.34,2,3275.56,31-01-2020,Ships,100,S700_3505,Finland,Medium
10386,45,92.08,2,4143.6,01-03-2020,Ships,100,S700_3505,Spain,Medium
10397,48,108.18,3,5192.64,28-03-2020,Ships,100,S700_3505,France,Medium
10414,28,108.18,7,3029.04,06-05-2020,Ships,100,S700_3505,USA,Medium
10105,22,116.19,7,2556.18,11-02-2018,Ships,99,S700_3962,Denmark,Small
10117,45,83.42,1,3753.9,16-04-2018,Ships,99,S700_3962,Singapore,Medium
10129,30,85.41,7,2562.3,12-06-2018,Ships,99,S700_3962,UK,Small
10142,38,85.41,4,3245.58,08-08-2018,Ships,99,S700_3962,USA,Medium
10153,20,110.23,3,2204.6,28-09-2018,Ships,99,S700_3962,Spain,Small
10167,28,107.25,14,3003,23-10-2018,Ships,99,S700_3962,Sweden,Medium
10177,24,105.27,5,2526.48,07-11-2018,Ships,99,S700_3962,Spain,Small
10185,22,79.45,5,1747.9,14-11-2018,Ships,99,S700_3962,USA,Small
10197,35,93.35,11,3267.25,26-11-2018,Ships,99,S700_3962,Spain,Medium
10208,33,85.41,5,2818.53,02-01-2019,Ships,99,S700_3962,France,Small
10222,31,95.34,17,2955.54,19-02-2019,Ships,99,S700_3962,USA,Small
10232,35,82.43,2,2885.05,20-03-2019,Ships,99,S700_3962,UK,Small
10248,35,90.37,8,3162.95,07-05-2019,Ships,99,S700_3962,USA,Medium
10261,50,81.43,6,4071.5,17-06-2019,Ships,99,S700_3962,Canada,Medium
10273,26,114.21,9,2969.46,21-07-2019,Ships,99,S700_3962,Belgium,Small
10283,38,89.38,11,3396.44,20-08-2019,Ships,99,S700_3962,Canada,Medium
10294,45,104.28,1,4692.6,10-09-2019,Ships,99,S700_3962,USA,Medium
10306,30,117.19,5,3515.7,14-10-2019,Ships,99,S700_3962,UK,Medium
10315,37,91.37,4,3380.69,29-10-2019,Ships,99,S700_3962,France,Medium
10327,37,86.61,3,3204.57,10-11-2019,Ships,99,S700_3962,Denmark,Medium
10337,36,71.89,7,2588.04,21-11-2019,Ships,99,S700_3962,USA,Small
10350,25,114.19,16,2854.75,02-12-2019,Ships,99,S700_3962,Spain,Small
10373,37,108.8,8,4025.6,31-01-2020,Ships,99,S700_3962,Finland,Medium
10386,30,95.48,3,2864.4,01-03-2020,Ships,99,S700_3962,Spain,Small
10397,36,105.27,2,3789.72,28-03-2020,Ships,99,S700_3962,France,Medium
10414,27,90.37,8,2439.99,06-05-2020,Ships,99,S700_3962,USA,Small
10106,48,61.44,10,2949.12,17-02-2018,Planes,74,S700_4002,Italy,Small
10119,26,59.22,1,1539.72,28-04-2018,Planes,74,S700_4002,Austria,Small
10131,26,85.13,2,2213.38,16-06-2018,Planes,74,S700_4002,USA,Small
10143,34,85.87,5,2919.58,10-08-2018,Planes,74,S700_4002,USA,Small
10155,44,85.87,3,3778.28,06-10-2018,Planes,74,S700_4002,Finland,Medium
10168,39,82.91,17,3233.49,28-10-2018,Planes,74,S700_4002,USA,Medium
10178,45,76.25,2,3431.25,08-11-2018,Planes,74,S700_4002,France,Medium
10198,40,63.67,2,2546.8,27-11-2018,Planes,74,S700_4002,Philippines,Small
10210,42,70.33,15,2953.86,12-01-2019,Planes,74,S700_4002,Japan,Small
10222,43,74.03,2,3183.29,19-02-2019,Planes,74,S700_4002,USA,Medium
10235,34,72.55,11,2466.7,02-04-2019,Planes,74,S700_4002,Canada,Small
10250,38,62.19,12,2363.22,11-05-2019,Planes,74,S700_4002,USA,Small
10262,35,71.07,7,2487.45,24-06-2019,Planes,74,S700_4002,Spain,Small
10275,31,72.55,17,2249.05,23-07-2019,Planes,74,S700_4002,France,Small
10284,32,64.41,9,2061.12,21-08-2019,Planes,74,S700_4002,Norway,Small
10296,47,86.62,5,4071.14,15-09-2019,Planes,74,S700_4002,Germany,Medium
10308,39,68.11,15,2656.29,15-10-2019,Planes,74,S700_4002,USA,Small
10316,44,62.19,7,2736.36,01-11-2019,Planes,74,S700_4002,UK,Small
10328,39,85.87,12,3348.93,12-11-2019,Planes,74,S700_4002,Italy,Medium
10339,50,57.86,8,2893,23-11-2019,Planes,74,S700_4002,Japan,Small
10352,22,75.51,1,1661.22,03-12-2019,Planes,74,S700_4002,USA,Small
10361,35,122.21,11,4277.35,17-12-2019,Planes,74,S700_4002,Australia,Medium
10373,45,55.62,17,2502.9,31-01-2020,Planes,74,S700_4002,Finland,Small
10386,44,86.4,15,3801.6,01-03-2020,Planes,74,S700_4002,Spain,Medium
10398,36,87.36,12,3144.96,30-03-2020,Planes,74,S700_4002,France,Medium
10401,28,72.55,11,2031.4,03-04-2020,Planes,74,S700_4002,USA,Small
10416,43,62.19,12,2674.17,10-05-2020,Planes,74,S700_4002,Italy,Small
10106,48,52.64,15,2526.72,17-02-2018,Planes,49,S72_1253,Italy,Small
10119,28,48.17,6,1348.76,28-04-2018,Planes,49,S72_1253,Austria,Small
10131,21,41.71,7,875.91,16-06-2018,Planes,49,S72_1253,USA,Small
10143,37,50.65,10,1874.05,10-08-2018,Planes,49,S72_1253,USA,Small
10155,34,49.16,8,1671.44,06-10-2018,Planes,49,S72_1253,Finland,Small
10167,40,41.71,4,1668.4,23-10-2018,Planes,49,S72_1253,Sweden,Small
10178,45,51.15,7,2301.75,08-11-2018,Planes,49,S72_1253,France,Small
10186,28,52.14,4,1459.92,14-11-2018,Planes,49,S72_1253,UK,Small
10197,29,41.71,1,1209.59,26-11-2018,Planes,49,S72_1253,Spain,Small
10222,31,45.69,7,1416.39,19-02-2019,Planes,49,S72_1253,USA,Small
10249,32,57.61,3,1843.52,08-05-2019,Planes,49,S72_1253,USA,Small
10262,21,57.11,12,1199.31,24-06-2019,Planes,49,S72_1253,Spain,Small
10274,32,58.6,4,1875.2,21-07-2019,Planes,49,S72_1253,USA,Small
10283,43,57.61,1,2477.23,20-08-2019,Planes,49,S72_1253,Canada,Small
